country,country_code,year_week,source,new_cases,number_sequenced,percent_cases_sequenced,valid_denominator,variant,number_detections_variant,number_sequenced_known_variant,percent_variant
Slovakia,SK,2020-36,GISAID,719,0,0.0,Yes,B.1.1.529,0,0,
Slovakia,SK,2020-36,GISAID,719,0,0.0,Yes,B.1.351,0,0,
Slovakia,SK,2020-36,GISAID,719,0,0.0,Yes,B.1.617.2,0,0,
Slovakia,SK,2020-36,GISAID,719,0,0.0,Yes,B.1.640,0,0,
Slovakia,SK,2020-36,GISAID,719,0,0.0,Yes,Other,0,0,
Slovakia,SK,2020-36,GISAID,719,0,0.0,Yes,P.1,0,0,
Slovakia,SK,2020-36,GISAID,719,0,0.0,Yes,UNK,0,,
Slovakia,SK,2020-37,GISAID,944,4,0.4,Yes,B.1.1.529,0,4,0.0
Slovakia,SK,2020-37,GISAID,944,4,0.4,Yes,B.1.351,0,4,0.0
Slovakia,SK,2020-37,GISAID,944,4,0.4,Yes,B.1.617.2,0,4,0.0
Slovakia,SK,2020-37,GISAID,944,4,0.4,Yes,B.1.640,0,4,0.0
Slovakia,SK,2020-37,GISAID,944,4,0.4,Yes,Other,4,4,100.0
Slovakia,SK,2020-37,GISAID,944,4,0.4,Yes,P.1,0,4,0.0
Slovakia,SK,2020-37,GISAID,944,4,0.4,Yes,UNK,0,,
Slovakia,SK,2020-38,GISAID,1176,6,0.5,Yes,B.1.1.529,0,6,0.0
Slovakia,SK,2020-38,GISAID,1176,6,0.5,Yes,B.1.351,0,6,0.0
Slovakia,SK,2020-38,GISAID,1176,6,0.5,Yes,B.1.617.2,0,6,0.0
Slovakia,SK,2020-38,GISAID,1176,6,0.5,Yes,B.1.640,0,6,0.0
Slovakia,SK,2020-38,GISAID,1176,6,0.5,Yes,Other,6,6,100.0
Slovakia,SK,2020-38,GISAID,1176,6,0.5,Yes,P.1,0,6,0.0
Slovakia,SK,2020-38,GISAID,1176,6,0.5,Yes,UNK,0,,
Slovakia,SK,2020-39,GISAID,2587,0,0.0,Yes,B.1.1.529,0,0,
Slovakia,SK,2020-39,GISAID,2587,0,0.0,Yes,B.1.351,0,0,
Slovakia,SK,2020-39,GISAID,2587,0,0.0,Yes,B.1.617.2,0,0,
Slovakia,SK,2020-39,GISAID,2587,0,0.0,Yes,B.1.640,0,0,
Slovakia,SK,2020-39,GISAID,2587,0,0.0,Yes,Other,0,0,
Slovakia,SK,2020-39,GISAID,2587,0,0.0,Yes,P.1,0,0,
Slovakia,SK,2020-39,GISAID,2587,0,0.0,Yes,UNK,0,,
Slovakia,SK,2020-40,GISAID,4149,0,0.0,Yes,B.1.1.529,0,0,
Slovakia,SK,2020-40,GISAID,4149,0,0.0,Yes,B.1.351,0,0,
Slovakia,SK,2020-40,GISAID,4149,0,0.0,Yes,B.1.617.2,0,0,
Slovakia,SK,2020-40,GISAID,4149,0,0.0,Yes,B.1.640,0,0,
Slovakia,SK,2020-40,GISAID,4149,0,0.0,Yes,Other,0,0,
Slovakia,SK,2020-40,GISAID,4149,0,0.0,Yes,P.1,0,0,
Slovakia,SK,2020-40,GISAID,4149,0,0.0,Yes,UNK,0,,
Slovakia,SK,2020-41,GISAID,6863,1,0.0,Yes,B.1.1.529,0,1,0.0
Slovakia,SK,2020-41,GISAID,6863,1,0.0,Yes,B.1.351,0,1,0.0
Slovakia,SK,2020-41,GISAID,6863,1,0.0,Yes,B.1.617.2,0,1,0.0
Slovakia,SK,2020-41,GISAID,6863,1,0.0,Yes,B.1.640,0,1,0.0
Slovakia,SK,2020-41,GISAID,6863,1,0.0,Yes,Other,1,1,100.0
Slovakia,SK,2020-41,GISAID,6863,1,0.0,Yes,P.1,0,1,0.0
Slovakia,SK,2020-41,GISAID,6863,1,0.0,Yes,UNK,0,,
Slovakia,SK,2020-42,GISAID,10558,0,0.0,Yes,B.1.1.529,0,0,
Slovakia,SK,2020-42,GISAID,10558,0,0.0,Yes,B.1.351,0,0,
Slovakia,SK,2020-42,GISAID,10558,0,0.0,Yes,B.1.617.2,0,0,
Slovakia,SK,2020-42,GISAID,10558,0,0.0,Yes,B.1.640,0,0,
Slovakia,SK,2020-42,GISAID,10558,0,0.0,Yes,Other,0,0,
Slovakia,SK,2020-42,GISAID,10558,0,0.0,Yes,P.1,0,0,
Slovakia,SK,2020-42,GISAID,10558,0,0.0,Yes,UNK,0,,
Slovakia,SK,2020-43,GISAID,14980,1,0.0,Yes,B.1.1.529,0,1,0.0
Slovakia,SK,2020-43,GISAID,14980,1,0.0,Yes,B.1.351,0,1,0.0
Slovakia,SK,2020-43,GISAID,14980,1,0.0,Yes,B.1.617.2,0,1,0.0
Slovakia,SK,2020-43,GISAID,14980,1,0.0,Yes,B.1.640,0,1,0.0
Slovakia,SK,2020-43,GISAID,14980,1,0.0,Yes,Other,1,1,100.0
Slovakia,SK,2020-43,GISAID,14980,1,0.0,Yes,P.1,0,1,0.0
Slovakia,SK,2020-43,GISAID,14980,1,0.0,Yes,UNK,0,,
Slovakia,SK,2020-44,GISAID,19446,1,0.0,Yes,B.1.1.529,0,1,0.0
Slovakia,SK,2020-44,GISAID,19446,1,0.0,Yes,B.1.351,0,1,0.0
Slovakia,SK,2020-44,GISAID,19446,1,0.0,Yes,B.1.617.2,0,1,0.0
Slovakia,SK,2020-44,GISAID,19446,1,0.0,Yes,B.1.640,0,1,0.0
Slovakia,SK,2020-44,GISAID,19446,1,0.0,Yes,Other,1,1,100.0
Slovakia,SK,2020-44,GISAID,19446,1,0.0,Yes,P.1,0,1,0.0
Slovakia,SK,2020-44,GISAID,19446,1,0.0,Yes,UNK,0,,
Slovakia,SK,2020-45,GISAID,16803,0,0.0,Yes,B.1.1.529,0,0,
Slovakia,SK,2020-45,GISAID,16803,0,0.0,Yes,B.1.351,0,0,
Slovakia,SK,2020-45,GISAID,16803,0,0.0,Yes,B.1.617.2,0,0,
Slovakia,SK,2020-45,GISAID,16803,0,0.0,Yes,B.1.640,0,0,
Slovakia,SK,2020-45,GISAID,16803,0,0.0,Yes,Other,0,0,
Slovakia,SK,2020-45,GISAID,16803,0,0.0,Yes,P.1,0,0,
Slovakia,SK,2020-45,GISAID,16803,0,0.0,Yes,UNK,0,,
Slovakia,SK,2020-46,GISAID,13062,11,0.1,Yes,B.1.1.529,1,11,9.1
Slovakia,SK,2020-46,GISAID,13062,11,0.1,Yes,B.1.351,0,11,0.0
Slovakia,SK,2020-46,GISAID,13062,11,0.1,Yes,B.1.617.2,0,11,0.0
Slovakia,SK,2020-46,GISAID,13062,11,0.1,Yes,B.1.640,0,11,0.0
Slovakia,SK,2020-46,GISAID,13062,11,0.1,Yes,Other,10,11,90.9
Slovakia,SK,2020-46,GISAID,13062,11,0.1,Yes,P.1,0,11,0.0
Slovakia,SK,2020-46,GISAID,13062,11,0.1,Yes,UNK,0,,
Slovakia,SK,2020-47,GISAID,11908,5,0.0,Yes,B.1.1.529,0,5,0.0
Slovakia,SK,2020-47,GISAID,11908,5,0.0,Yes,B.1.351,0,5,0.0
Slovakia,SK,2020-47,GISAID,11908,5,0.0,Yes,B.1.617.2,0,5,0.0
Slovakia,SK,2020-47,GISAID,11908,5,0.0,Yes,B.1.640,0,5,0.0
Slovakia,SK,2020-47,GISAID,11908,5,0.0,Yes,Other,5,5,100.0
Slovakia,SK,2020-47,GISAID,11908,5,0.0,Yes,P.1,0,5,0.0
Slovakia,SK,2020-47,GISAID,11908,5,0.0,Yes,UNK,0,,
Slovakia,SK,2020-48,GISAID,14235,11,0.1,Yes,B.1.1.529,0,11,0.0
Slovakia,SK,2020-48,GISAID,14235,11,0.1,Yes,B.1.351,0,11,0.0
Slovakia,SK,2020-48,GISAID,14235,11,0.1,Yes,B.1.617.2,0,11,0.0
Slovakia,SK,2020-48,GISAID,14235,11,0.1,Yes,B.1.640,0,11,0.0
Slovakia,SK,2020-48,GISAID,14235,11,0.1,Yes,Other,11,11,100.0
Slovakia,SK,2020-48,GISAID,14235,11,0.1,Yes,P.1,0,11,0.0
Slovakia,SK,2020-48,GISAID,14235,11,0.1,Yes,UNK,0,,
Slovakia,SK,2020-49,GISAID,19374,44,0.2,Yes,B.1.1.529,0,44,0.0
Slovakia,SK,2020-49,GISAID,19374,44,0.2,Yes,B.1.351,0,44,0.0
Slovakia,SK,2020-49,GISAID,19374,44,0.2,Yes,B.1.617.2,0,44,0.0
Slovakia,SK,2020-49,GISAID,19374,44,0.2,Yes,B.1.640,0,44,0.0
Slovakia,SK,2020-49,GISAID,19374,44,0.2,Yes,Other,44,44,100.0
Slovakia,SK,2020-49,GISAID,19374,44,0.2,Yes,P.1,0,44,0.0
Slovakia,SK,2020-49,GISAID,19374,44,0.2,Yes,UNK,0,,
Slovakia,SK,2020-50,GISAID,30403,1,0.0,Yes,B.1.1.529,0,1,0.0
Slovakia,SK,2020-50,GISAID,30403,1,0.0,Yes,B.1.351,0,1,0.0
Slovakia,SK,2020-50,GISAID,30403,1,0.0,Yes,B.1.617.2,0,1,0.0
Slovakia,SK,2020-50,GISAID,30403,1,0.0,Yes,B.1.640,0,1,0.0
Slovakia,SK,2020-50,GISAID,30403,1,0.0,Yes,Other,1,1,100.0
Slovakia,SK,2020-50,GISAID,30403,1,0.0,Yes,P.1,0,1,0.0
Slovakia,SK,2020-50,GISAID,30403,1,0.0,Yes,UNK,0,,
Slovakia,SK,2020-51,GISAID,38659,0,0.0,Yes,B.1.1.529,0,0,
Slovakia,SK,2020-51,GISAID,38659,0,0.0,Yes,B.1.351,0,0,
Slovakia,SK,2020-51,GISAID,38659,0,0.0,Yes,B.1.617.2,0,0,
Slovakia,SK,2020-51,GISAID,38659,0,0.0,Yes,B.1.640,0,0,
Slovakia,SK,2020-51,GISAID,38659,0,0.0,Yes,Other,0,0,
Slovakia,SK,2020-51,GISAID,38659,0,0.0,Yes,P.1,0,0,
Slovakia,SK,2020-51,GISAID,38659,0,0.0,Yes,UNK,0,,
Slovakia,SK,2020-52,GISAID,34527,101,0.3,Yes,B.1.1.529,0,100,0.0
Slovakia,SK,2020-52,GISAID,34527,101,0.3,Yes,B.1.351,0,100,0.0
Slovakia,SK,2020-52,GISAID,34527,101,0.3,Yes,B.1.617.2,0,100,0.0
Slovakia,SK,2020-52,GISAID,34527,101,0.3,Yes,B.1.640,0,100,0.0
Slovakia,SK,2020-52,GISAID,34527,101,0.3,Yes,Other,100,100,100.0
Slovakia,SK,2020-52,GISAID,34527,101,0.3,Yes,P.1,0,100,0.0
Slovakia,SK,2020-52,GISAID,34527,101,0.3,Yes,UNK,1,,
Slovakia,SK,2020-53,GISAID,45761,13,0.0,Yes,B.1.1.529,1,13,7.7
Slovakia,SK,2020-53,GISAID,45761,13,0.0,Yes,B.1.351,0,13,0.0
Slovakia,SK,2020-53,GISAID,45761,13,0.0,Yes,B.1.617.2,1,13,7.7
Slovakia,SK,2020-53,GISAID,45761,13,0.0,Yes,B.1.640,0,13,0.0
Slovakia,SK,2020-53,GISAID,45761,13,0.0,Yes,Other,11,13,84.6
Slovakia,SK,2020-53,GISAID,45761,13,0.0,Yes,P.1,0,13,0.0
Slovakia,SK,2020-53,GISAID,45761,13,0.0,Yes,UNK,0,,
Slovakia,SK,2021-01,GISAID,47531,86,0.2,Yes,B.1.1.529,0,86,0.0
Slovakia,SK,2021-01,GISAID,47531,86,0.2,Yes,B.1.351,0,86,0.0
Slovakia,SK,2021-01,GISAID,47531,86,0.2,Yes,B.1.617.2,34,86,39.5
Slovakia,SK,2021-01,GISAID,47531,86,0.2,Yes,B.1.640,0,86,0.0
Slovakia,SK,2021-01,GISAID,47531,86,0.2,Yes,Other,52,86,60.5
Slovakia,SK,2021-01,GISAID,47531,86,0.2,Yes,P.1,0,86,0.0
Slovakia,SK,2021-01,GISAID,47531,86,0.2,Yes,UNK,0,,
Slovakia,SK,2021-02,GISAID,31500,10,0.0,Yes,B.1.1.529,0,10,0.0
Slovakia,SK,2021-02,GISAID,31500,10,0.0,Yes,B.1.351,0,10,0.0
Slovakia,SK,2021-02,GISAID,31500,10,0.0,Yes,B.1.617.2,0,10,0.0
Slovakia,SK,2021-02,GISAID,31500,10,0.0,Yes,B.1.640,0,10,0.0
Slovakia,SK,2021-02,GISAID,31500,10,0.0,Yes,Other,10,10,100.0
Slovakia,SK,2021-02,GISAID,31500,10,0.0,Yes,P.1,0,10,0.0
Slovakia,SK,2021-02,GISAID,31500,10,0.0,Yes,UNK,0,,
Slovakia,SK,2021-03,GISAID,37284,23,0.1,Yes,B.1.1.529,3,23,13.0
Slovakia,SK,2021-03,GISAID,37284,23,0.1,Yes,B.1.351,0,23,0.0
Slovakia,SK,2021-03,GISAID,37284,23,0.1,Yes,B.1.617.2,0,23,0.0
Slovakia,SK,2021-03,GISAID,37284,23,0.1,Yes,B.1.640,0,23,0.0
Slovakia,SK,2021-03,GISAID,37284,23,0.1,Yes,Other,20,23,87.0
Slovakia,SK,2021-03,GISAID,37284,23,0.1,Yes,P.1,0,23,0.0
Slovakia,SK,2021-03,GISAID,37284,23,0.1,Yes,UNK,0,,
Slovakia,SK,2021-04,GISAID,32952,21,0.1,Yes,B.1.1.529,0,21,0.0
Slovakia,SK,2021-04,GISAID,32952,21,0.1,Yes,B.1.351,0,21,0.0
Slovakia,SK,2021-04,GISAID,32952,21,0.1,Yes,B.1.617.2,1,21,4.8
Slovakia,SK,2021-04,GISAID,32952,21,0.1,Yes,B.1.640,0,21,0.0
Slovakia,SK,2021-04,GISAID,32952,21,0.1,Yes,Other,20,21,95.2
Slovakia,SK,2021-04,GISAID,32952,21,0.1,Yes,P.1,0,21,0.0
Slovakia,SK,2021-04,GISAID,32952,21,0.1,Yes,UNK,0,,
Slovakia,SK,2021-05,GISAID,38322,97,0.3,Yes,B.1.1.529,0,96,0.0
Slovakia,SK,2021-05,GISAID,38322,97,0.3,Yes,B.1.351,0,96,0.0
Slovakia,SK,2021-05,GISAID,38322,97,0.3,Yes,B.1.617.2,0,96,0.0
Slovakia,SK,2021-05,GISAID,38322,97,0.3,Yes,B.1.640,0,96,0.0
Slovakia,SK,2021-05,GISAID,38322,97,0.3,Yes,Other,96,96,100.0
Slovakia,SK,2021-05,GISAID,38322,97,0.3,Yes,P.1,0,96,0.0
Slovakia,SK,2021-05,GISAID,38322,97,0.3,Yes,UNK,1,,
Slovakia,SK,2021-06,GISAID,37391,52,0.1,Yes,B.1.1.529,0,52,0.0
Slovakia,SK,2021-06,GISAID,37391,52,0.1,Yes,B.1.351,4,52,7.7
Slovakia,SK,2021-06,GISAID,37391,52,0.1,Yes,B.1.617.2,42,52,80.8
Slovakia,SK,2021-06,GISAID,37391,52,0.1,Yes,B.1.640,0,52,0.0
Slovakia,SK,2021-06,GISAID,37391,52,0.1,Yes,Other,6,52,11.5
Slovakia,SK,2021-06,GISAID,37391,52,0.1,Yes,P.1,0,52,0.0
Slovakia,SK,2021-06,GISAID,37391,52,0.1,Yes,UNK,0,,
Slovakia,SK,2021-07,GISAID,37933,52,0.1,Yes,B.1.1.529,0,52,0.0
Slovakia,SK,2021-07,GISAID,37933,52,0.1,Yes,B.1.351,4,52,7.7
Slovakia,SK,2021-07,GISAID,37933,52,0.1,Yes,B.1.617.2,0,52,0.0
Slovakia,SK,2021-07,GISAID,37933,52,0.1,Yes,B.1.640,0,52,0.0
Slovakia,SK,2021-07,GISAID,37933,52,0.1,Yes,Other,48,52,92.3
Slovakia,SK,2021-07,GISAID,37933,52,0.1,Yes,P.1,0,52,0.0
Slovakia,SK,2021-07,GISAID,37933,52,0.1,Yes,UNK,0,,
Slovakia,SK,2021-08,GISAID,39163,57,0.1,Yes,B.1.1.529,0,57,0.0
Slovakia,SK,2021-08,GISAID,39163,57,0.1,Yes,B.1.351,1,57,1.8
Slovakia,SK,2021-08,GISAID,39163,57,0.1,Yes,B.1.617.2,0,57,0.0
Slovakia,SK,2021-08,GISAID,39163,57,0.1,Yes,B.1.640,0,57,0.0
Slovakia,SK,2021-08,GISAID,39163,57,0.1,Yes,Other,56,57,98.2
Slovakia,SK,2021-08,GISAID,39163,57,0.1,Yes,P.1,0,57,0.0
Slovakia,SK,2021-08,GISAID,39163,57,0.1,Yes,UNK,0,,
Slovakia,SK,2021-09,GISAID,34745,380,1.1,Yes,B.1.1.529,0,379,0.0
Slovakia,SK,2021-09,GISAID,34745,380,1.1,Yes,B.1.351,1,379,0.3
Slovakia,SK,2021-09,GISAID,34745,380,1.1,Yes,B.1.617.2,0,379,0.0
Slovakia,SK,2021-09,GISAID,34745,380,1.1,Yes,B.1.640,0,379,0.0
Slovakia,SK,2021-09,GISAID,34745,380,1.1,Yes,Other,378,379,99.7
Slovakia,SK,2021-09,GISAID,34745,380,1.1,Yes,P.1,0,379,0.0
Slovakia,SK,2021-09,GISAID,34745,380,1.1,Yes,UNK,1,,
Slovakia,SK,2021-10,GISAID,30332,242,0.8,Yes,B.1.1.529,0,241,0.0
Slovakia,SK,2021-10,GISAID,30332,242,0.8,Yes,B.1.351,7,241,2.9
Slovakia,SK,2021-10,GISAID,30332,242,0.8,Yes,B.1.617.2,33,241,13.7
Slovakia,SK,2021-10,GISAID,30332,242,0.8,Yes,B.1.640,0,241,0.0
Slovakia,SK,2021-10,GISAID,30332,242,0.8,Yes,Other,201,241,83.4
Slovakia,SK,2021-10,GISAID,30332,242,0.8,Yes,P.1,0,241,0.0
Slovakia,SK,2021-10,GISAID,30332,242,0.8,Yes,UNK,1,,
Slovakia,SK,2021-11,GISAID,24828,341,1.4,Yes,B.1.1.529,0,337,0.0
Slovakia,SK,2021-11,GISAID,24828,341,1.4,Yes,B.1.351,0,337,0.0
Slovakia,SK,2021-11,GISAID,24828,341,1.4,Yes,B.1.617.2,0,337,0.0
Slovakia,SK,2021-11,GISAID,24828,341,1.4,Yes,B.1.640,0,337,0.0
Slovakia,SK,2021-11,GISAID,24828,341,1.4,Yes,Other,337,337,100.0
Slovakia,SK,2021-11,GISAID,24828,341,1.4,Yes,P.1,0,337,0.0
Slovakia,SK,2021-11,GISAID,24828,341,1.4,Yes,UNK,4,,
Slovakia,SK,2021-12,GISAID,20075,311,1.5,Yes,B.1.1.529,0,311,0.0
Slovakia,SK,2021-12,GISAID,20075,311,1.5,Yes,B.1.351,0,311,0.0
Slovakia,SK,2021-12,GISAID,20075,311,1.5,Yes,B.1.617.2,0,311,0.0
Slovakia,SK,2021-12,GISAID,20075,311,1.5,Yes,B.1.640,0,311,0.0
Slovakia,SK,2021-12,GISAID,20075,311,1.5,Yes,Other,311,311,100.0
Slovakia,SK,2021-12,GISAID,20075,311,1.5,Yes,P.1,0,311,0.0
Slovakia,SK,2021-12,GISAID,20075,311,1.5,Yes,UNK,0,,
Slovakia,SK,2021-13,GISAID,15587,349,2.2,Yes,B.1.1.529,0,348,0.0
Slovakia,SK,2021-13,GISAID,15587,349,2.2,Yes,B.1.351,0,348,0.0
Slovakia,SK,2021-13,GISAID,15587,349,2.2,Yes,B.1.617.2,1,348,0.3
Slovakia,SK,2021-13,GISAID,15587,349,2.2,Yes,B.1.640,0,348,0.0
Slovakia,SK,2021-13,GISAID,15587,349,2.2,Yes,Other,347,348,99.7
Slovakia,SK,2021-13,GISAID,15587,349,2.2,Yes,P.1,0,348,0.0
Slovakia,SK,2021-13,GISAID,15587,349,2.2,Yes,UNK,1,,
Slovakia,SK,2021-14,GISAID,12724,371,2.9,Yes,B.1.1.529,0,371,0.0
Slovakia,SK,2021-14,GISAID,12724,371,2.9,Yes,B.1.351,1,371,0.3
Slovakia,SK,2021-14,GISAID,12724,371,2.9,Yes,B.1.617.2,26,371,7.0
Slovakia,SK,2021-14,GISAID,12724,371,2.9,Yes,B.1.640,0,371,0.0
Slovakia,SK,2021-14,GISAID,12724,371,2.9,Yes,Other,344,371,92.7
Slovakia,SK,2021-14,GISAID,12724,371,2.9,Yes,P.1,0,371,0.0
Slovakia,SK,2021-14,GISAID,12724,371,2.9,Yes,UNK,0,,
Slovakia,SK,2021-15,GISAID,10338,245,2.4,Yes,B.1.1.529,0,245,0.0
Slovakia,SK,2021-15,GISAID,10338,245,2.4,Yes,B.1.351,5,245,2.0
Slovakia,SK,2021-15,GISAID,10338,245,2.4,Yes,B.1.617.2,0,245,0.0
Slovakia,SK,2021-15,GISAID,10338,245,2.4,Yes,B.1.640,0,245,0.0
Slovakia,SK,2021-15,GISAID,10338,245,2.4,Yes,Other,240,245,98.0
Slovakia,SK,2021-15,GISAID,10338,245,2.4,Yes,P.1,0,245,0.0
Slovakia,SK,2021-15,GISAID,10338,245,2.4,Yes,UNK,0,,
Slovakia,SK,2021-16,GISAID,8861,185,2.1,Yes,B.1.1.529,0,184,0.0
Slovakia,SK,2021-16,GISAID,8861,185,2.1,Yes,B.1.351,2,184,1.1
Slovakia,SK,2021-16,GISAID,8861,185,2.1,Yes,B.1.617.2,0,184,0.0
Slovakia,SK,2021-16,GISAID,8861,185,2.1,Yes,B.1.640,0,184,0.0
Slovakia,SK,2021-16,GISAID,8861,185,2.1,Yes,Other,182,184,98.9
Slovakia,SK,2021-16,GISAID,8861,185,2.1,Yes,P.1,0,184,0.0
Slovakia,SK,2021-16,GISAID,8861,185,2.1,Yes,UNK,1,,
Slovakia,SK,2021-17,GISAID,7249,152,2.1,Yes,B.1.1.529,0,152,0.0
Slovakia,SK,2021-17,GISAID,7249,152,2.1,Yes,B.1.351,1,152,0.7
Slovakia,SK,2021-17,GISAID,7249,152,2.1,Yes,B.1.617.2,0,152,0.0
Slovakia,SK,2021-17,GISAID,7249,152,2.1,Yes,B.1.640,0,152,0.0
Slovakia,SK,2021-17,GISAID,7249,152,2.1,Yes,Other,151,152,99.3
Slovakia,SK,2021-17,GISAID,7249,152,2.1,Yes,P.1,0,152,0.0
Slovakia,SK,2021-17,GISAID,7249,152,2.1,Yes,UNK,0,,
Slovakia,SK,2021-18,GISAID,5381,164,3.0,Yes,B.1.1.529,0,164,0.0
Slovakia,SK,2021-18,GISAID,5381,164,3.0,Yes,B.1.351,0,164,0.0
Slovakia,SK,2021-18,GISAID,5381,164,3.0,Yes,B.1.617.2,1,164,0.6
Slovakia,SK,2021-18,GISAID,5381,164,3.0,Yes,B.1.640,0,164,0.0
Slovakia,SK,2021-18,GISAID,5381,164,3.0,Yes,Other,163,164,99.4
Slovakia,SK,2021-18,GISAID,5381,164,3.0,Yes,P.1,0,164,0.0
Slovakia,SK,2021-18,GISAID,5381,164,3.0,Yes,UNK,0,,
Slovakia,SK,2021-19,GISAID,3996,174,4.4,Yes,B.1.1.529,0,174,0.0
Slovakia,SK,2021-19,GISAID,3996,174,4.4,Yes,B.1.351,0,174,0.0
Slovakia,SK,2021-19,GISAID,3996,174,4.4,Yes,B.1.617.2,0,174,0.0
Slovakia,SK,2021-19,GISAID,3996,174,4.4,Yes,B.1.640,0,174,0.0
Slovakia,SK,2021-19,GISAID,3996,174,4.4,Yes,Other,174,174,100.0
Slovakia,SK,2021-19,GISAID,3996,174,4.4,Yes,P.1,0,174,0.0
Slovakia,SK,2021-19,GISAID,3996,174,4.4,Yes,UNK,0,,
Slovakia,SK,2021-20,GISAID,2702,393,14.5,Yes,B.1.1.529,0,393,0.0
Slovakia,SK,2021-20,GISAID,2702,393,14.5,Yes,B.1.351,0,393,0.0
Slovakia,SK,2021-20,GISAID,2702,393,14.5,Yes,B.1.617.2,0,393,0.0
Slovakia,SK,2021-20,GISAID,2702,393,14.5,Yes,B.1.640,0,393,0.0
Slovakia,SK,2021-20,GISAID,2702,393,14.5,Yes,Other,393,393,100.0
Slovakia,SK,2021-20,GISAID,2702,393,14.5,Yes,P.1,0,393,0.0
Slovakia,SK,2021-20,GISAID,2702,393,14.5,Yes,UNK,0,,
Slovakia,SK,2021-21,GISAID,2053,298,14.5,Yes,B.1.1.529,0,297,0.0
Slovakia,SK,2021-21,GISAID,2053,298,14.5,Yes,B.1.351,2,297,0.7
Slovakia,SK,2021-21,GISAID,2053,298,14.5,Yes,B.1.617.2,0,297,0.0
Slovakia,SK,2021-21,GISAID,2053,298,14.5,Yes,B.1.640,0,297,0.0
Slovakia,SK,2021-21,GISAID,2053,298,14.5,Yes,Other,295,297,99.3
Slovakia,SK,2021-21,GISAID,2053,298,14.5,Yes,P.1,0,297,0.0
Slovakia,SK,2021-21,GISAID,2053,298,14.5,Yes,UNK,1,,
Slovakia,SK,2021-22,GISAID,1622,291,17.9,Yes,B.1.1.529,0,291,0.0
Slovakia,SK,2021-22,GISAID,1622,291,17.9,Yes,B.1.351,0,291,0.0
Slovakia,SK,2021-22,GISAID,1622,291,17.9,Yes,B.1.617.2,4,291,1.4
Slovakia,SK,2021-22,GISAID,1622,291,17.9,Yes,B.1.640,0,291,0.0
Slovakia,SK,2021-22,GISAID,1622,291,17.9,Yes,Other,287,291,98.6
Slovakia,SK,2021-22,GISAID,1622,291,17.9,Yes,P.1,0,291,0.0
Slovakia,SK,2021-22,GISAID,1622,291,17.9,Yes,UNK,0,,
Slovakia,SK,2021-23,GISAID,1149,303,26.4,Yes,B.1.1.529,0,302,0.0
Slovakia,SK,2021-23,GISAID,1149,303,26.4,Yes,B.1.351,2,302,0.7
Slovakia,SK,2021-23,GISAID,1149,303,26.4,Yes,B.1.617.2,61,302,20.2
Slovakia,SK,2021-23,GISAID,1149,303,26.4,Yes,B.1.640,0,302,0.0
Slovakia,SK,2021-23,GISAID,1149,303,26.4,Yes,Other,239,302,79.1
Slovakia,SK,2021-23,GISAID,1149,303,26.4,Yes,P.1,0,302,0.0
Slovakia,SK,2021-23,GISAID,1149,303,26.4,Yes,UNK,1,,
Slovakia,SK,2021-24,GISAID,613,134,21.9,Yes,B.1.1.529,0,133,0.0
Slovakia,SK,2021-24,GISAID,613,134,21.9,Yes,B.1.351,0,133,0.0
Slovakia,SK,2021-24,GISAID,613,134,21.9,Yes,B.1.617.2,7,133,5.3
Slovakia,SK,2021-24,GISAID,613,134,21.9,Yes,B.1.640,0,133,0.0
Slovakia,SK,2021-24,GISAID,613,134,21.9,Yes,Other,126,133,94.7
Slovakia,SK,2021-24,GISAID,613,134,21.9,Yes,P.1,0,133,0.0
Slovakia,SK,2021-24,GISAID,613,134,21.9,Yes,UNK,1,,
